index,corp_code,corp_name,corp_eng_name,stock_code,modify_date
105655,00927558,유바이오로직스,"EuBiologics Co., Ltd.",206650,
105667,01436628,이지스레지던스리츠,"IGIS RESIDENCE REIT Co., Ltd.",350520,
105668,00414540,대주이엔티,"Daejoo Energy INnovation Technology Co.,Ltd",114920,
105669,00475985,시너지이노베이션,"Synergy Innovation Co., Ltd.",048870,
105670,00476498,컴투스,Com2uSCorporation,078340,
105671,00492894,젬백스,"GemVax & KAEL Co.,Ltd.",082270,
105672,00574611,SDN,SDN Company Ltd.,099220,
105673,00613318,와이지엔터테인먼트,YG Entertainment Inc.,122870,
105729,00870065,쓰리에이로직스,3ALogics. Inc.,177900,
105785,00127699,유네코,"UNECO CO.,LTD.",064510,
105805,01511558,네오이뮨텍,"NeoImmuneTech, Inc.",950220,
105866,00638539,앤에스,"NS Co., Ltd.",126870,
105957,01363924,한국미라클피플사,"KOREA MIRACLE PEOPLE COMPANY Co., Ltd.",331660,
105961,00101752,케이씨피드,"KC FEED CO., LTD.",025880,
105962,00107598,남양유업,"NAMYANG DAIRY PRODUCTS CO.,LTD",003920,
105963,00120924,매일홀딩스,"MAEIL HOLDINGS CO., LTD.",005990,
105973,01563922,엠오티,"MOT Co., Ltd.",413390,
105986,00116268,동성제약,"DONGSUNG PHARMACEUTICAL CO.,LTD",002210,
105997,00972293,파멥신,PharmAbcine Inc.,208340,
106044,00104120,광진실업,KwangjinInd,026910,
106045,00141404,영풍제지,"YOUNGPOONG PAPER MFG CO.,LTD",006740,
106090,00415646,드림텍,"DREAMTECH CO.,LTD.",192650,
106091,00474588,한중엔시에스,"HanJungNCS.Co.,Ltd",107640,
106092,01819867,미래에셋비전스팩6호,Mirae Asset Vision Special Purpose Acquisition 6 Company,478440,
106106,00423609,LG생명과학,"LG LIFE SCIENCES,  LTD.",068870,
106132,01584183,퀄리타스반도체,"QUALITAS SEMICONDUCTOR CO., LTD.",432720,
106143,00113234,대한제당,TS CORPORATION,001790,
106144,00140566,한탑,Hantop Inc.,002680,
106145,00113243,대한제분,"DAEHAN FLOUR MILL CO.,LTD",001130,
106146,00162911,한일사료,HANIL FEED Co.Ltd,005860,
106147,00121941,대상,DAESANG CORPORATION,001680,
106148,00192499,팜스토리,"FarmStory CO.,LTD.",027710,
106149,00126955,삼양식품,Samyang Foods Inc.,003230,
106150,00241209,모아텍,"MOATECH CO., LTD.",033200,
106151,00242378,이지홀딩스,"Easy Holdings Co., Ltd.",035810,
106152,00130879,서울식품공업,"SEOUL FOOD IND CO.,LTD",004410,
106153,00364467,드림어스컴퍼니,Dreamus Company,060570,
106154,00370006,iMBC,"iMBC Co., Ltd.",052220,
106155,00142661,우성,"WOOSUNG CO., LTD.",006980,
106159,01226270,스톰테크,"Stormtec Co.,Ltd",352090,
106163,00156691,한국공항,"KOREA AIRPORT SERVICE CO.,LTD",005430,
106165,00158149,한국쉘석유,"HANKOOK SHELL OIL CO.,LTD",002960,
106166,00620558,에이비프로바이오,"Abpro Bio Co., Ltd.",195990,
106167,00303794,쇼박스,SHOWBOX Corp.,086980,
106168,00875307,야스,"YAS Co., Ltd",255440,
106182,00127158,씨아이테크,"CITECH CO.,LTD",004920,
106206,00144720,와이투솔루션,"Y2 Solution CO.,LTD",011690,
106228,00260356,산은캐피탈,KDB CAPITAL CORPORATION,008270,
106259,00220622,서호전기,"Seoho Electric Co.,Ltd.",065710,
106260,00442455,코스나인,"Cosnine Co., Ltd",082660,
106265,00390903,우주일렉트로,"UJU ELECTRONICS CO., LTD",065680,
106356,00446831,세실,SESILCORPORATION,084450,
106387,00149646,기업은행,INDUSTRIAL BANK OF KOREA,024110,
106388,00361169,한국전자인증,KOREA ELECTRONIC CERTIFICATION AUTHORITY,041460,
106398,01714997,신한글로벌액티브리츠,"Shinhan Global Active REIT Co., Ltd.",481850,
106399,01689035,민테크,"Mintech Co., Ltd.",452200,
106408,00681373,디지캡,"DigiCAP Co., Ltd.",197140,
106414,00127802,삼익THK,"SAMICK THK CO.,LTD",004380,
106415,01353024,TS트릴리온,"TS Trillion Co., Ltd.",317240,
106416,01555215,스마트레이더시스템,"Smart Radar System, Inc.",424960,
106417,01137860,위너스,"Winners Co., Ltd.",479960,
106419,00445841,MDS테크,MDS Tech Inc.,086960,
106420,00446479,신비앤텍,"Seen BnTek Co.,Ltd.",070480,
106429,00370255,테크엘,"TechL Co., LTD.",064520,
106430,00128971,디엘건설,"DL Construction Co., LTD.",001880,
106459,00917861,슈피겐코리아,"Spigen Korea Co., Ltd",192440,
106478,00103635,광림,"KANGLIM Co., LTD.",014200,
106480,00298447,아모텍,"Amotech Co., Ltd.",052710,
106482,01025644,강스템바이오텍,"KANGSTEM BIOTECH CO., LTD.",217730,
106486,00876908,모트렉스,"MOTREX CO., LTD",118990,
106487,00863038,캐리,"CARRY CO., LTD.",313760,
106494,00201450,에스케이렌터카,"SK RENT A CAR CO.,LTD",068400,
106495,00139889,SKC,SKC LTD,011790,
106496,01366000,태성,"TAESUNG CO.,LTD.",323280,
106497,00762377,씨앗,"CIAAT Co., Ltd.",103660,
106533,00409788,비에이치아이,"BHI Co., LTD.",083650,
106545,00291152,디비엘,"DBL Co., Ltd.",041500,
106576,01492688,드림인사이트,"DREAMINSIGHT Co., Ltd.",362990,
106581,01841635,미래에셋비전스팩7호,Mirae Asset Vision Special Purpose Acquisition 7 Company,482680,
106585,01153105,비비씨,"Best Bristle Company Co., Ltd.",318410,
106589,00816933,진영,"JINYOUNG CO., LTD",285800,
106607,00149345,조흥,CHOHEUNG CORPORATION,002600,
106608,00449254,쎄트렉아이,"SatrecInitiativeCo.,Ltd.",099320,
106609,00545734,아미코젠,"Amicogen, Inc.",092040,
106610,00560849,에스앤디,"S&D Co., Ltd",260970,
106611,00428321,해태제과식품,"Haitai Confectionery and Foods Co., Ltd.",101530,
106626,00397252,조이시티,JoyCity Corporation,067000,
106627,01034730,크로넥스,"CRONEX.CO.,LTD",215570,
106628,00435969,인피니트헬스케어,"INFINITT Healthcare Co., Ltd.",071200,
106629,01035942,메디안디노스틱,Median Diagnostics Inc.,233250,
106631,01604371,상상인제3호기업인수목적,Sangsangin No.3 Special Purpose Acquisition Company,415580,
106647,00108913,대교,"DAEKYO CO.,LTD",019680,
106649,00206659,이랜텍,"Elentec Co., Ltd",054210,
106673,00254045,우리은행,Woori Bank ,000030,
106703,01406265,와이랩,YLAB Corporation,432430,
106716,00929778,배터리솔루션즈,"Battery Solutions Co.,Ltd",199870,
106718,01117918,셀젠텍,"CELLGENTEK Co., Ltd",258250,
106719,01168684,스튜디오드래곤,Studio Dragon Corporation,253450,
106720,01318933,지니틱스,"Zinitix Co.,Ltd.",303030,
106728,00576798,디아이티,DIT Corp.,110990,
106729,00592653,유비벨록스,UbiVelox Inc.,089850,
106741,00116824,동아쏘시오홀딩스,"Dong-A Socio Holdings Co.,Ltd",000640,
106742,00104102,우리종합금융,"Woori Investment Bank Co.,Ltd",010050,
106743,00440712,리튬포어스,Lithium-for-earth Inc ,073570,
106744,00956930,동아에스티,"DONG-A ST CO.,LTD",170900,
106745,00627029,DGI,"DG-ITX Co., Ltd.",099520,
106746,01601222,씨피시스템,"CP SYSTEM CO.,LTD",413630,
106759,00301015,한서제약,"HANSEOPHARM.CO.,LTD.",044070,
106762,00301626,플래닛팔이,Planet82 Inc.,057330,
106814,00299844,미래반도체,"MIRAI SEMICONDUCTORS CO., LTD.",254490,
106815,00650771,하이젠알앤엠,"HIGEN RNM CO., LTD",160190,
106821,00579139,한국맥널티,"Mcnulty Korea Co., Ltd",222980,
106822,00635134,CJ제일제당,CJ CHEILJEDANG CORP.,097950,
106823,00855093,선진,"SUNJIN CO., LTD.",136490,
106824,00811372,노바렉스,"NOVAREX Co., Ltd.",194700,
106825,00896285,삼양사,Samyang Corporation,145990,
106826,00986898,팜스빌,"Pharmsville Co., Ltd.",318010,
106827,01167056,샘표식품,SEMPIO FOODS COMPANY,248170,
106828,01205329,크라운제과,"CROWN CONFECTIONERY CO.,LTD",264900,
106829,01068737,에이치피오,"H.PIO Co., Ltd.",357230,
106830,01238169,오리온,ORION CORP.,271560,
106831,01071944,미래생명자원,"MILAE BIORESOURCES CO., LTD.",218150,
106832,01258507,롯데웰푸드,"LOTTE WELLFOOD CO.,LTD",280360,
106833,01214248,뉴트리,"Newtree Co., Ltd.",270870,
106834,00445869,유니포인트,UNIPOINT Corp.,121060,
106835,00523176,광동헬스바이오,"Kwangdong Healthbio Co., Ltd.",086220,
106849,01613281,하나금융22호기업인수목적,Hana Financial Twenty-two SPAC,418170,
106850,01632912,온코닉테라퓨틱스,Onconic Therapeutics Inc.,476060,
106866,00876166,KBG,KBG Corp.,318000,
106871,00101488,경동나비엔,"KYUNG DONG NAVIEN CO.,LTD",009450,
106872,00108001,남화토건,"Nam Hwa Construction Company, Limited",091590,
106873,00107066,남광토건,"NAMKWANG ENGINEERING & CONSTRUCTION CO.,LTD",001260,
106874,00136165,스페코,Speco,013810,
106875,00137915,에스엠코어,SMCore.Inc,007820,
106876,00112651,대창,"DAECHANG Co.,Ltd",012800,
106877,00158565,한국알콜,KoreaAlcoholIndustrial,017890,
106878,00118026,동원산업,"DONGWON INDUSTRIES CO.,LTD",006040,
106879,00184667,유진기업,EUGENE Corporation,023410,
106880,00200910,아이즈비전,EYESVISION CORPORATION,031310,
106881,00123541,보해양조,"BOHAE BREWERY CO.,LTD",000890,
106882,00125521,에스엘,SL CORPORATION,005850,
106883,00318316,대아티아이,"DAEA TI CO., LTD.",045390,
106884,00131832,SK디스커버리,"SK Discovery Co.,Ltd.",006120,
106885,00329093,코데즈컴바인,"Codes Combine Co.,Ltd.",047770,
106886,00389998,한성크린텍,"HANSUNG CLEANTECH CO., LTD.",066980,
106887,00132637,동원시스템즈,Dongwon Systems Corporation,014820,
106888,00528515,한라IMS,"HANLA IMS Co., LTD",092460,
106889,00145190,유화증권,"YUHWA SECURITIES CO.,LTD",003460,
106923,01851650,KB제30호스팩,KB No.30 Special Purpose Acquisition Company,486630,
106938,00605522,소룩스,"Solux Co., Ltd.",290690,
106965,00910202,대동고려삼,"DAEDONG KOREA GINSENG CO.,LTD.",178600,
107010,00103626,한솔피엔에스,"HANSOL PNS CO.,LTD.",010420,
107019,00317089,한국애보트진단,Abbott Diagnostics Korea Inc.,066930,
107066,00442154,제이엔케이글로벌,"JNK Global Co., Ltd.",126880,
107071,01085187,씨알푸드,Ssial Food Inc.,236030,
107072,01243161,인산가,INSAN Inc.,277410,
107073,01276327,위지윅스튜디오,"WYSIWYG STUDIOS CO., LTD.",299900,
107074,01453670,휴럼,"Hurum Co., Ltd.",353190,
107075,01480568,이지바이오,"EASY BIO, Inc.",353810,
107076,01491607,오에스피,"OSP Co., Ltd",368970,
107077,00101549,경동제약,KyungdongPharm,011040,
107078,00103015,고려제약,"KOREAN DRUG CO., LTD.",014570,
107079,00104722,국제약품,"Kukje Pharma Co., Ltd.",002720,
107080,00113128,대한약품,DaehanPharmaceutical,023910,
107081,00114686,동구바이오제약,"DongKoo Bio & Pharma Co., Ltd.",006620,
107082,00114808,동국제약,"DongKookPharmaceuticalCo.,Ltd.",086450,
107083,01020843,원익피앤이,"WONIK PNE CO., LTD.",217820,
107084,00455981,에스엔유프리시젼,"SNUPrecisionCo.,Ltd.",080000,
107109,00540863,GST,"GlobalStandardTechnologyCo.,Ltd.",083450,
107110,00146232,일성건설,"ILSUNG CONSTRUCTION CO.,LTD",013360,
107111,00541163,이엠텍,"EM-Tech.CO.,LTD.",091120,
107112,00148896,OCI홀딩스,OCI Holdings Company Ltd.,010060,
107113,00545929,제넥신,"Genexine, Inc.",095700,
107114,00156488,휴스틸,"HUSTEEL CO.,LTD",005010,
107115,00614478,휴메딕스,"Humedix Co., Ltd.",200670,
107116,00656289,코스맥스엔비티,"COSMAX NBT, INC.",222040,
107117,00160047,한국앤컴퍼니,"HANKOOK & COMPANY CO., LTD.",000240,
107118,00799177,삼기,SAMKEE CORP.,122350,
107119,00160302,코스모화학,"COSMOCHEMICALCO.,LTD",005420,
107120,00161426,한미사이언스,"Hanmi Science Co.,Ltd",008930,
107121,00991298,씨이랩,"XIIlab Co., Ltd",189330,
107122,00163761,한창제지,"HANCHANG PAPER CO.,LTD",009460,
107123,01031502,코아시아씨엠,"CoAsia CM Co.,Ltd",196450,
107124,00164636,HDC,"HDC HOLDINGS CO.,Ltd",012630,
107125,01032583,강동씨앤엘,"KANGDONG C&L co., Ltd",198440,
107126,00164645,HMM,"HMM CO.,LTD",011200,
107131,00106614,기신정기,KISHIN CORPORATION,092440,
107137,00557933,진도,"JINDO.CO.,LTD",088790,
107150,01663569,하스,HASS Corp.,450330,
107184,01018617,메디쎄이,"MEDYSSEY CO.,LTD",200580,
107185,00369213,폴라리스AI,Polaris AI Corp.,039980,
107186,01110182,SCL사이언스,SCL Science Inc.,246960,
107206,00116426,이렘,"IREM Co.,Ltd.",009730,
107207,00122551,백산,"BAIKSAN CO.,LTD",035150,
107208,00140946,한솔로지스틱스,"Hansol Logistics CO., Ltd",009180,
107209,00139205,안국약품,"AHN-GOOK PHARMACEUTICAL Co., Ltd.",001540,
107210,00141477,영흥,"YOUNGWIRE CO., LTD.",012160,
107211,00349811,오션인더블유,"Ocean In W Co.,Ltd.",052300,
107212,00534598,한컴라이프케어,Hancom Lifecare Inc.,372910,
107213,01060744,한솔제지,"Hansol Paper Co., Ltd",213500,
107214,00815095,우리이앤엘,"WOOREE E&L CO.,Ltd.",153490,
107215,01187148,케어랩스,"Carelabs Co.,Ltd",263700,
107220,00329084,비엔디,"BND Co., Ltd.",047940,
107227,00334493,씨티앤티,"CT&T Co.,Ltd.",050470,
107228,00334615,콜마파마,"Kolmarpharma Co.,Ltd.",038710,
107238,00349787,지케이파워,"GKPOWER CO., LTD",054020,
107262,00577016,수산아이앤티,"SOOSAN INT Co., LTD.",050960,
107272,00123718,부광약품,"BUKWANG PHARMACEUTICAL IND CO.,LTD",003000,
107273,00126414,삼성제약,"SAMSUNG PHARMACEUTICAL.CO.,Ltd.",001360,
107274,00126788,삼아제약,Sam-A Pharm. Co. Ltd,009300,
107275,00128546,삼천당제약,SAM CHUN DANG PHARM CO. LTD,000250,
107276,00129679,녹십자,Green Cross Corporation,006280,
107277,00131018,서울제약,"SEOUL PHARMA CO.,LTD",018680,
107278,00135050,팜젠사이언스,"PharmGen Science, Inc.",004720,
107279,00136448,신신제약,"SINSIN PHARMACEUTICAL Co., LTD.",002800,
107280,00137058,신일제약,"SHINIL PHARMACEUTICAL CO., LTD.",012790,
107281,00137359,신풍제약,"SHINPOONG PHARMACEUTICAL CO.,LTD",019170,
107282,00141149,영진약품,"YUNGJIN PHARM. CO., LTD",003520,
107283,00144818,유유제약,"Yuyu Pharma, Inc.",000220,
107284,00146083,일동홀딩스,"ILDONG HOLDINGS CO.,LTD ",000230,
107285,00149947,JW중외제약,JW PHARMACEUTICAL,001060,
107286,00150536,진양제약,"JIN YANG PHARMACEUTICAL. CO., LTD",007370,
107287,00158963,유나이티드,KOREA UNITED PHARM INC,033270,
107288,00161046,한독,HANDOK Inc.,002390,
107294,00442631,태양기계,"Sun Machinery Co.,LTD",116100,
107298,00111111,대양금속,"DAIYANG METAL CO.,LTD",009190,
107305,00681249,씨유메디칼,CU MEDICAL SYSTEMS Inc.,115480,
107315,01038693,드림시큐리티,"Dream Security Co.,Ltd.",203650,
107316,00167192,넥센,NEXEN CORPORATION,005720,
107317,00173874,넥센타이어,NEXEN TIRE CORPORATION,002350,
107318,01068658,선샤인푸드,Sunshine Food Inc.,217620,
107319,00178754,동아지질,Dong-Ah Geological Engineering Company LTD.,028100,
107320,01098792,본느,"Bonne Co., Ltd.",226340,
107321,00233653,한국토지신탁,"Korea Real Estate Investment & Trust Co., Ltd",034830,
107322,00241005,코오롱ENP,"KOLON ENP, INC.",138490,
107323,01181807,형지글로벌,"Hyungji Global Co., Ltd.",308100,
107324,00357935,HDC현대EP,"HDC Hyundai Engineering Plastics Co., Ltd. ",089470,
107325,01189438,HLB바이오스텝,"HLB bioStep Co.,Ltd.",278650,
107326,00365387,AJ네트웍스,"AJ Networks Co.,Ltd.",095570,
107327,01201590,에브리봇,EVERYBOT Inc.,270660,
107328,00759513,LX하우시스,"LX HAUSYS, LTD.",108670,
107329,01211232,코윈테크,"COWINTECH Co., Ltd",282880,
107330,00795135,코오롱인더,"KOLON INDUSTRIES, INC.",120110,
107331,00854997,에스디바이오센서,SD BIOSENSOR  INC.,137310,
107345,00157399,한솔테크닉스,"Hansol Technics Co., Ltd",004710,
107348,00549925,루트로닉,Lutronic Corporation,085370,
107392,00308559,코디,"KODI Co.,LTD.",080530,
107393,00653103,퓨처코어,"FutureCore Co.,Ltd.",151910,
107421,01258020,에스바이오메딕스,"S.Biomedics Co., Ltd.",304360,
107428,00261887,티엘아이,TLIInc.,062860,
107436,00356158,영진코퍼레이션,"YOUNGJIN Corporation Co., Ltd.",053330,
107486,01605282,닷밀,dotmill Inc.,464580,
107494,00162586,한올바이오파마,"HANALL BIOPHARMA CO.,LTD",009420,
107495,00164706,현대약품,"HYUNDAI PHARMACEUTICAL CO., LTD",004310,
107496,00166573,환인제약,"WHANIN PHARM CO.,LTD",016580,
107497,00187770,한국파마,"KOREA PHARMA Co., Ltd.",032300,
107498,00210740,대화제약,"DAE HWA PHARM CO., LTD",067080,
107499,00216027,바이넥스,"Binex Co., Ltd.",053030,
107500,00231831,조아제약,"ChoA Pharmaceutical Co., LTD.",034940,
107501,00256043,비씨월드제약,"BCWORLDPHARM Co., Ltd.",200780,
107502,00533809,바스칸바이오제약,BASKHANBIOPharma Inc.,354390,
107503,00541349,셀트리온제약,Celltrion Pharm Inc.,068760,
107504,00765851,위더스제약,"Withus Pharmaceutical. Co., LTD",330350,
107505,00828497,한미약품,"Hanmi Pharm. Co., Ltd.",128940,
107506,00359395,헬릭스미스,"Helixmith Co., Ltd",084990,
107507,01405451,알체라,Alchera Inc.,347860,
107513,00585219,세원이앤씨,"SEWON E&C CO.,LTD.",091090,
107514,01091382,세토피아,"Setopia Co.,Ltd.",222810,
107515,01601286,미래에셋비전기업인수목적1호,Mirae Asset Vision Special Purpose Acquisition 1 Company,412930,
107516,01718407,블랙야크아이앤씨,"BLACK YAK I&C CO.,LTD",478560,
107534,00937324,한국타이어앤테크놀로지,"HANKOOK TIRE & TECHNOLOGY CO.,LTD",161390,
107535,01245062,코오롱티슈진,"Kolon TissueGene, Inc.",950160,
107536,01108099,현대코퍼레이션홀딩스,"HYUNDAI CORPORATION HOLDINGS Co.,Ltd.",227840,
107537,01275665,리메드,"REMED CO.,LTD.",302550,
107538,01310269,HDC현대산업개발,HYUNDAI DEVELOPMENT COMPANY,294870,
107539,01712485,코오롱모빌리티그룹,KOLON MOBILITY GROUP CORPORATION,450140,
107540,00537221,인바이츠바이오코아,"INVITES BIOCORE CO., LTD",216400,
107547,00580065,월덱스,"WORLDEXINDUSTRY&TRADINGCO.,LTD",101160,
107551,00109019,아이엠뱅크,iM Bank,005270,
107585,00111847,대원강업,"DAEWONKANGUP CO.,LTD",000430,
107586,00121969,에쓰씨엔지니어링,"SC ENGINEERING CO., LTD",023960,
107610,00516246,알에프세미,"RFsemiTechnologies,Inc.",096610,
107612,01290381,피엔케이피부임상연구센타,"P&K Skin Research Center Co.,Ltd.",347740,
107654,00501970,퀀타피아,QUANTAPIA INC.,078940,
107670,00446901,코칩,KORCHIP CORPORATION,126730,
107671,01798722,SK증권제12호스팩,SK Securities No.12 Special Purpose Acquisition Company,473000,
107704,00989664,코아스템켐온,CORESTEMCHEMON Inc.,166480,
107705,00992871,종근당,Chong Kun Dang Pharmaceutical Corp.,185750,
107706,01012066,HK이노엔,HK inno.N Corporation,195940,
107707,01168383,일동제약,"IL DONG PHARMACEUTICAL CO., LTD.",249420,
107716,00148832,제주은행,Jeju Bank,006220,
107737,00173449,빌리언스,"Billions Co.,Ltd.",044480,
107740,01288827,HPSP,"HPSP Co., Ltd.",403870,
107746,00115977,아이에스동서,"IS DONGSEO CO., LTD.",010780,
107747,00102353,경창산업,KyungchangIndustrial,024910,
107748,00117300,TCC스틸,TCC STEEL,002710,
107749,00109310,대동기어,DaedongGear,008830,
107750,00140131,키다리스튜디오,"KidariStudio, Inc.",020120,
107751,00128111,포스코엠텍,"POSCO M-TECH CO.,LTD.",009520,
107752,00130763,서울반도체,"SEOUL SEMICONDUCTOR CO., LTD.",046890,
107753,00219574,코스맥스비티아이,"COSMAX BTI, INC.",044820,
107754,00153375,태광,T. K. CORPORATION,023160,
107755,00450010,씨티알모빌리티,"CTR Mobility Co.,Ltd.",308170,
107756,00156910,SBI인베스트먼트,"SBI Investment KOREA Co., Ltd.",019550,
107757,00589127,KEC,KEC CORPORATION,092220,
107758,01009789,코스맥스,"COSMAX, INC.",192820,
107759,00397289,오텍,Autech Corporation,067170,
107760,01412725,두산퓨얼셀,"Doosan Fuel Cell Co., Ltd.",336260,
107761,00488402,서울바이오시스,"SEOUL VIOSYS CO., LTD.",092190,
107767,00463342,폴라리스AI파마,Polaris AI Pharma Corp.,041910,
107778,00245898,에스에이치엔엘,SH&L Inc.,050320,
107780,01688346,유안타제11호스팩,Yuanta 11 SPECIAL PURPOSE ACQUISITION COMPANY,444920,
107781,01690235,유안타제12호스팩,Yuanta 12 SPECIAL PURPOSE ACQUISITION COMPANY,446150,
107782,01701753,유안타제13호스팩,"Yuanta 13 SPECIAL ACQUISITION COMPANY Co., Ltd.",449020,
107783,01706819,유안타제14호스팩,"Yuanta 14 SPECIAL PURPOSE ACQUISITION COMPANY Co., Ltd.",450940,
107807,00668965,지오엘리먼트,"GO Element Co., Ltd.",311320,
107853,01573974,엔에이치기업인수목적20호,NH SPECIAL PURPOSE ACQUISITION 20 COMPANY,391060,
107854,01722437,한화갤러리아,HANWHA GALLERIA CORPORATION,452260,
107884,00936787,애경케미칼,"AEKYUNG CHEMICAL CO., LTD",161000,
107912,00249894,테라젠이텍스,"THERAGEN ETEX CO.,LTD.",066700,
107913,01165155,모비스,"Mobiis Co., Ltd.",250060,
107915,00113261,대한광통신,"TAIHAN Fiberoptics Co.,LTD",010170,
107916,00184889,이건홀딩스,"EAGON HOLDINGS CO., LTD.",039020,
107917,00390408,인크레더블버즈,InkredibleBuzz Inc.,064090,
107929,00142713,형지I&C,HYUNGJI Innovation and Creative Company Limited,011080,
107936,00899556,제룡산업,"CHERYONG INDUSTRIAL CO.,LTD.",147830,
107937,01719105,신한제11호스팩,Shinhan 11th Special Purpose Acquisition Company,452980,
107938,01807747,신한제13호스팩,Shinhan 13th Special Purpose Acquisition Company,474930,
107939,01809569,신한제12호스팩,Shinhan 12th Special Purpose Acquisition Company,474660,
107942,00188122,남산물산,"Hana Mulsan CO.,LTD",036280,
107979,01412822,솔루스첨단소재,Solus Advanced Materials Co. Ltd.,336370,
107982,00109453,케이조선,"K Shipbuilding Co., Ltd.",067250,
107990,00113492,깨끗한나라,"KleanNara Co., Ltd.",004540,
107991,00111218,KD,KD Corporation,044180,
107992,00117966,동원개발,DongwonDevelopment,013120,
107993,00122481,태경비케이,"TAEKYUNG BK CO.,LTD.",014580,
108005,01109937,티앤알바이오팹,"T&R Biofab Co., Ltd",246710,
108016,01274329,성일하이텍,"SungEel HiTech Co., Ltd.",365340,
108043,00683007,엑스큐어,Xcure Corp.,070300,
108050,00653194,AP헬스케어,AP Healthcare Inc.,109960,
108052,00146454,일양약품,"ILYANG PHARMACEUTICAL CO.,LTD",007570,
108137,01518506,타조엔터테인먼트,"TAJOY entertainment co., LTD",476710,
108139,00162072,한신기계공업,HANSHIN MACHINERY CO,011700,
108153,01689266,케이쓰리아이,"K3I. Co., Ltd.",431190,
108168,00413046,셀트리온,"Celltrion, Inc.",068270,
108169,00134176,세우글로벌,"SEWOO GLOBAL CO,. LTD",013000,
108202,00121154,엠에스씨,"MSC Co.,Ltd.",009780,
108203,00122205,바른손,Barunson,018700,
108204,00126937,삼양홀딩스,Samyang Holdings Corporation,000070,
108205,00131197,서원,"SEOWON CO.,LTD",021050,
108206,00130587,서울전자통신,SEOUL ELECTRONICS & TELECOM,027040,
108207,00141307,영풍,YOUNGPOONG CORPORATION,000670,
108208,00158219,시그네틱스,Signetics Corp.,033170,
108209,00205003,좋은사람들,"GOOD PEOPLE CO., LTD.",033340,
108210,00157991,한국석유공업,KOREA PETROLEUM INDUSTRIES COMPANY,004090,
108211,00163673,한진중공업홀딩스,"HANJIN HEAVY IND. & CONST. HOLDINGS CO., LTD",003480,
108212,00259590,바른손이앤에이,Barunson Entertainment & Arts Corporation,035620,
108213,00171265,파라다이스,"PARADISE.Co.,Ltd.",034230,
108214,00262266,삼현,"SAMHYUN CO.,LTD",437730,
108215,00174527,HS화성,"HS HWASUNG CO., LTD.",002460,
108216,00267906,베뉴지,"VenueG Co.,Ltd.",019010,
108217,00203315,콘텐트리중앙,ContentreeJoongAng corp.,036420,
108225,01008762,데브시스터즈,Devsisters corporation,194480,
108229,00151447,천지산업,CHONJI CORPORATION,001490,
108236,00199252,HLB,HLB INC.,028300,
108294,00175173,오스템,"AUSTEM CO.,LTD",031510,
108295,00253985,국보디자인,KUKBO DESIGN,066620,
108296,00263371,한국경제TV,"The Korea Economic Broadcasting CO.,LTD.",039340,
108297,00126779,삼아알미늄,"SAMA ALUMINIUM CO.,LTD",006110,
108298,00138516,아남전자,"ANAM ELECTRONICS CO.,LTD",008700,
108299,00664853,제이씨케미칼,"JC Chemical Corporation, LTD.",137950,
108300,00191472,KPX케미칼,"KPX CHEMICAL CO., LTD.",025000,
108301,00788773,씨젠,"SEEGENE, INC.",096530,
108302,01582228,교보11호기업인수목적,Kyobo 11 Special Purpose Acquisition Company,397880,
108303,01553129,제이투케이바이오,"J2KBIO Co., Ltd.",420570,
108352,00367376,사이노젠,Cynogen,064060,
108356,00104856,삼성증권,"SAMSUNG SECURITIES CO.,LTD",016360,
108357,00105961,LG이노텍,"LG INNOTEK CO., LTD.",011070,
108358,00126256,삼성생명,"Samsung Life Insurance co., Ltd",032830,
108359,00415707,엔텔스,"nTelsCo.,Ltd.",069410,
108360,00126478,삼성중공업,"SAMSUNG HEAVY INDUSTRIES CO.,LTD",010140,
108361,00470829,한솔인티큐브,"Hansol Inticube Co., Ltd.",070590,
108362,00136378,신세계,SHINSEGAE Inc.,004170,
108363,00137997,현대차증권,"HYUNDAI MOTOR SECURITIES CO.,LTD.",001500,
108364,00158501,에스원,S-1 CORPORATION,012750,
108365,00166519,화천기공,"HWACHEON MACHINE TOOL CO.,LTD",000850,
108366,00508274,일진다이아,"ILJIN DIAMOND CO., LTD.",081000,
108376,01663116,에어레인,"Airrane Co., Ltd.",163280,
108395,00400121,유아이디,"U.I.DISPLAY CO.,LTD.",069330,
108399,00166333,화신테크,"HWASHIN TECH CO.,LTD",086250,
108401,00819374,나무가,"Namuga Co.,Ltd",190510,
108402,00296290,키움증권,"KIWOOM Securities Co.,Ltd.",039490,
108403,01226410,씨앤씨인터내셔널,"C&C International Co.,Ltd.",352480,
108430,01109070,비피도,BIFIDO. Co. Ltd,238200,
108431,01593242,하나금융21호기업인수목적,Hana Financial Twenty-one SPAC,406760,
108438,01073261,동방메디컬,"DongBang Medical Co., Ltd.",240550,
108445,00144243,유니슨,"UNISON CO., LTD.",018000,
108456,00148470,제일일렉트릭,"CHEIL ELECTRIC CO.,LTD.",199820,
108461,01436558,신한서부티엔디리츠,"Shinhan Seobu T&D REIT Co., Ltd.",404990,
108471,00506294,가비아,"GABIA,Inc.",079940,
108503,00103006,고려제강,"KISWIRE CO.,LTD",002240,
108504,00103176,흥국화재,"Heungkuk Fire & Marine Insurance Co., Ltd.",000540,
